,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
101,101,1624.5545349121094,NO_CALC,NO_CALC,NO_CALC,1.4803688526153564
102,102,1621.8232727050781,NO_CALC,NO_CALC,NO_CALC,1.5146889686584473
103,103,1603.0434265136719,NO_CALC,NO_CALC,NO_CALC,1.5160481929779053
104,104,1596.1823425292969,NO_CALC,NO_CALC,NO_CALC,1.467447280883789
105,105,1606.853515625,NO_CALC,NO_CALC,NO_CALC,1.5575177669525146
106,106,1593.3677062988281,NO_CALC,NO_CALC,NO_CALC,1.5227384567260742
107,107,1595.0289916992188,NO_CALC,NO_CALC,NO_CALC,1.5142345428466797
108,108,1558.9322509765625,NO_CALC,NO_CALC,NO_CALC,1.4968125820159912
109,109,1553.9397277832031,NO_CALC,NO_CALC,NO_CALC,1.4609901905059814
110,110,1542.2465209960938,NO_CALC,NO_CALC,NO_CALC,1.5161385536193848
111,111,1556.7062683105469,NO_CALC,NO_CALC,NO_CALC,1.4566142559051514
112,112,1539.9151000976562,NO_CALC,NO_CALC,NO_CALC,1.4726085662841797
113,113,1506.3447875976562,NO_CALC,NO_CALC,NO_CALC,1.5067360401153564
114,114,1516.8113403320312,NO_CALC,NO_CALC,NO_CALC,1.5100178718566895
115,115,1528.5066223144531,NO_CALC,NO_CALC,NO_CALC,1.5312447547912598
116,116,1522.7415771484375,NO_CALC,NO_CALC,NO_CALC,1.488401174545288
117,117,1502.9052734375,NO_CALC,NO_CALC,NO_CALC,1.4994134902954102
118,118,1486.5442504882812,NO_CALC,NO_CALC,NO_CALC,1.4954562187194824
119,119,1467.6075439453125,NO_CALC,NO_CALC,NO_CALC,1.4822101593017578
120,120,1445.1861267089844,NO_CALC,NO_CALC,NO_CALC,1.4936268329620361
121,121,1423.3838195800781,NO_CALC,NO_CALC,NO_CALC,1.5350017547607422
122,122,1426.4473876953125,NO_CALC,NO_CALC,NO_CALC,1.498464584350586
123,123,1427.7496948242188,NO_CALC,NO_CALC,NO_CALC,1.45591139793396
124,124,1417.8481750488281,NO_CALC,NO_CALC,NO_CALC,1.5923845767974854
125,125,1414.6064453125,NO_CALC,NO_CALC,NO_CALC,1.5581283569335938
126,126,1414.3351745605469,NO_CALC,NO_CALC,NO_CALC,1.5345408916473389
127,127,1428.6740417480469,NO_CALC,NO_CALC,NO_CALC,1.5269670486450195
128,128,1418.8265686035156,NO_CALC,NO_CALC,NO_CALC,1.547473430633545
129,129,1401.0221557617188,NO_CALC,NO_CALC,NO_CALC,1.501885175704956
130,130,1382.0867309570312,NO_CALC,NO_CALC,NO_CALC,1.5026171207427979
131,131,1364.0810852050781,NO_CALC,NO_CALC,NO_CALC,1.4649507999420166
