,epoch,reconstruction_err,DA_MAE,DA_ratio_improve_MAE,time_DA(s),time_epoch(s)
41,41,1189.1684265136719,NO_CALC,NO_CALC,NO_CALC,13.666537761688232
42,42,1175.9766540527344,NO_CALC,NO_CALC,NO_CALC,2.4797513484954834
43,43,1164.9716491699219,NO_CALC,NO_CALC,NO_CALC,3.306952953338623
44,44,1143.9875793457031,NO_CALC,NO_CALC,NO_CALC,43.352689266204834
45,45,1132.0558776855469,NO_CALC,NO_CALC,NO_CALC,33.24777126312256
46,46,1120.9068298339844,NO_CALC,NO_CALC,NO_CALC,35.32139611244202
47,47,1116.1562805175781,NO_CALC,NO_CALC,NO_CALC,24.978193998336792
48,48,1105.8521728515625,NO_CALC,NO_CALC,NO_CALC,21.93580198287964
49,49,1081.3744506835938,NO_CALC,NO_CALC,NO_CALC,11.136768102645874
50,50,1069.8285217285156,NO_CALC,NO_CALC,NO_CALC,2.516232967376709
51,51,1063.75927734375,NO_CALC,NO_CALC,NO_CALC,15.552808046340942
52,52,1047.2577056884766,NO_CALC,NO_CALC,NO_CALC,33.30210542678833
53,53,1024.0643920898438,NO_CALC,NO_CALC,NO_CALC,25.64578366279602
54,54,1013.5705261230469,NO_CALC,NO_CALC,NO_CALC,22.0818190574646
55,55,1003.8246154785156,NO_CALC,NO_CALC,NO_CALC,11.747933149337769
56,56,995.3488616943359,NO_CALC,NO_CALC,NO_CALC,2.5192785263061523
57,57,988.5548858642578,NO_CALC,NO_CALC,NO_CALC,2.7678780555725098
58,58,969.6977844238281,NO_CALC,NO_CALC,NO_CALC,2.5344746112823486
59,59,962.0540313720703,NO_CALC,NO_CALC,NO_CALC,7.278418779373169
60,60,956.6080627441406,NO_CALC,NO_CALC,NO_CALC,9.653021574020386
61,61,956.6164855957031,NO_CALC,NO_CALC,NO_CALC,14.243944644927979
62,62,945.0330047607422,NO_CALC,NO_CALC,NO_CALC,15.487097978591919
63,63,931.1551971435547,NO_CALC,NO_CALC,NO_CALC,17.6898672580719
64,64,917.0002746582031,NO_CALC,NO_CALC,NO_CALC,11.8690345287323
65,65,902.0157623291016,NO_CALC,NO_CALC,NO_CALC,12.373265981674194
66,66,891.8872680664062,NO_CALC,NO_CALC,NO_CALC,13.760785579681396
67,67,879.4869079589844,NO_CALC,NO_CALC,NO_CALC,12.267451524734497
68,68,878.0803375244141,NO_CALC,NO_CALC,NO_CALC,14.916239261627197
69,69,871.3876800537109,NO_CALC,NO_CALC,NO_CALC,15.341790437698364
70,70,860.0074310302734,NO_CALC,NO_CALC,NO_CALC,14.115364789962769
71,71,844.998046875,NO_CALC,NO_CALC,NO_CALC,14.093492984771729
72,72,839.9847259521484,NO_CALC,NO_CALC,NO_CALC,14.850507020950317
73,73,842.1213073730469,NO_CALC,NO_CALC,NO_CALC,13.85660719871521
74,74,825.4946441650391,NO_CALC,NO_CALC,NO_CALC,11.751449584960938
75,75,810.880126953125,NO_CALC,NO_CALC,NO_CALC,12.727068185806274
76,76,811.3585968017578,NO_CALC,NO_CALC,NO_CALC,7.483715534210205
77,77,810.9457397460938,NO_CALC,NO_CALC,NO_CALC,2.5460045337677
78,78,805.3885345458984,NO_CALC,NO_CALC,NO_CALC,2.4685921669006348
79,79,795.7819671630859,NO_CALC,NO_CALC,NO_CALC,2.188197374343872
80,80,789.9450836181641,NO_CALC,NO_CALC,NO_CALC,2.164646625518799
81,81,784.7797241210938,NO_CALC,NO_CALC,NO_CALC,2.2650701999664307
82,82,781.7244110107422,NO_CALC,NO_CALC,NO_CALC,2.7239348888397217
83,83,764.4554748535156,NO_CALC,NO_CALC,NO_CALC,3.4684786796569824
84,84,751.9397277832031,NO_CALC,NO_CALC,NO_CALC,5.390078067779541
85,85,748.6894683837891,NO_CALC,NO_CALC,NO_CALC,18.941718101501465
86,86,741.9990844726562,NO_CALC,NO_CALC,NO_CALC,2.4834864139556885
87,87,739.3395080566406,NO_CALC,NO_CALC,NO_CALC,2.543574810028076
88,88,726.0638275146484,NO_CALC,NO_CALC,NO_CALC,2.6556944847106934
89,89,716.7696533203125,NO_CALC,NO_CALC,NO_CALC,2.6280460357666016
90,90,706.8138427734375,NO_CALC,NO_CALC,NO_CALC,2.142282247543335
91,91,702.2843170166016,NO_CALC,NO_CALC,NO_CALC,2.244830846786499
92,92,697.7752685546875,NO_CALC,NO_CALC,NO_CALC,22.746681213378906
93,93,703.9436798095703,NO_CALC,NO_CALC,NO_CALC,56.20982766151428
94,94,712.5305786132812,NO_CALC,NO_CALC,NO_CALC,40.68677091598511
95,95,698.6910858154297,NO_CALC,NO_CALC,NO_CALC,34.30765223503113
96,96,681.4954376220703,NO_CALC,NO_CALC,NO_CALC,36.90671706199646
97,97,667.6450500488281,NO_CALC,NO_CALC,NO_CALC,32.19380569458008
98,98,658.1262817382812,NO_CALC,NO_CALC,NO_CALC,36.59740877151489
99,99,658.5273132324219,NO_CALC,NO_CALC,NO_CALC,31.959460020065308
100,100,648.4485931396484,NO_CALC,NO_CALC,NO_CALC,41.21510028839111
101,101,639.4605407714844,NO_CALC,NO_CALC,NO_CALC,39.18667650222778
102,102,649.6522216796875,NO_CALC,NO_CALC,NO_CALC,6.173868894577026
103,103,643.6388549804688,NO_CALC,NO_CALC,NO_CALC,2.558107614517212
104,104,630.3250122070312,NO_CALC,NO_CALC,NO_CALC,2.4573311805725098
105,105,635.0316314697266,NO_CALC,NO_CALC,NO_CALC,2.1937315464019775
106,106,632.8101196289062,NO_CALC,NO_CALC,NO_CALC,2.449428081512451
107,107,632.6337738037109,NO_CALC,NO_CALC,NO_CALC,2.4631006717681885
108,108,628.8569030761719,NO_CALC,NO_CALC,NO_CALC,2.3026087284088135
109,109,613.3648681640625,NO_CALC,NO_CALC,NO_CALC,16.77970266342163
110,110,596.3632202148438,NO_CALC,NO_CALC,NO_CALC,33.11437273025513
111,111,600.9944000244141,NO_CALC,NO_CALC,NO_CALC,28.816980838775635
112,112,608.5726776123047,NO_CALC,NO_CALC,NO_CALC,31.911486625671387
113,113,596.4000854492188,NO_CALC,NO_CALC,NO_CALC,31.543145895004272
114,114,586.0557250976562,NO_CALC,NO_CALC,NO_CALC,34.45698690414429
115,115,586.6092987060547,NO_CALC,NO_CALC,NO_CALC,30.269205808639526
116,116,593.5065002441406,NO_CALC,NO_CALC,NO_CALC,20.44759774208069
117,117,568.5043334960938,NO_CALC,NO_CALC,NO_CALC,2.184429168701172
118,118,566.3274841308594,NO_CALC,NO_CALC,NO_CALC,2.633875846862793
119,119,564.4284820556641,NO_CALC,NO_CALC,NO_CALC,2.478764057159424
120,120,561.4237670898438,NO_CALC,NO_CALC,NO_CALC,2.422462224960327
121,121,568.1855621337891,NO_CALC,NO_CALC,NO_CALC,2.2341270446777344
122,122,572.0543060302734,NO_CALC,NO_CALC,NO_CALC,2.618518114089966
123,123,556.5368347167969,NO_CALC,NO_CALC,NO_CALC,2.8045167922973633
124,124,540.7039184570312,NO_CALC,NO_CALC,NO_CALC,2.666247606277466
125,125,539.3802642822266,NO_CALC,NO_CALC,NO_CALC,2.3691635131835938
126,126,540.0881423950195,NO_CALC,NO_CALC,NO_CALC,2.4996986389160156
127,127,544.4161376953125,NO_CALC,NO_CALC,NO_CALC,2.5907652378082275
128,128,526.0788650512695,NO_CALC,NO_CALC,NO_CALC,1.2487866878509521
129,129,512.74267578125,NO_CALC,NO_CALC,NO_CALC,1.2143266201019287
130,130,512.9389724731445,NO_CALC,NO_CALC,NO_CALC,1.2040762901306152
131,131,516.8719635009766,NO_CALC,NO_CALC,NO_CALC,1.2308664321899414
132,132,516.0129699707031,NO_CALC,NO_CALC,NO_CALC,5.292928218841553
133,133,505.9041061401367,NO_CALC,NO_CALC,NO_CALC,1.2053077220916748
134,134,494.5252227783203,NO_CALC,NO_CALC,NO_CALC,1.23508882522583
135,135,493.9503936767578,NO_CALC,NO_CALC,NO_CALC,4.222499132156372
136,136,499.8918151855469,NO_CALC,NO_CALC,NO_CALC,29.456475019454956
137,137,504.5374755859375,NO_CALC,NO_CALC,NO_CALC,25.239448070526123
138,138,507.60821533203125,NO_CALC,NO_CALC,NO_CALC,24.072397708892822
139,139,502.5094299316406,NO_CALC,NO_CALC,NO_CALC,25.469891786575317
140,140,502.7170104980469,NO_CALC,NO_CALC,NO_CALC,32.286335468292236
141,141,499.7886962890625,NO_CALC,NO_CALC,NO_CALC,2.8055174350738525
142,142,487.2920455932617,NO_CALC,NO_CALC,NO_CALC,5.345354795455933
143,143,477.0792541503906,NO_CALC,NO_CALC,NO_CALC,24.530004501342773
144,144,468.82779693603516,NO_CALC,NO_CALC,NO_CALC,29.045428037643433
145,145,456.64471435546875,NO_CALC,NO_CALC,NO_CALC,30.15505886077881
146,146,463.8990020751953,NO_CALC,NO_CALC,NO_CALC,22.36112070083618
147,147,463.9923400878906,NO_CALC,NO_CALC,NO_CALC,2.8261451721191406
148,148,468.7870864868164,NO_CALC,NO_CALC,NO_CALC,2.6892828941345215
149,149,469.1774215698242,NO_CALC,NO_CALC,NO_CALC,2.491243362426758
